index1,index2,similarity,citing1,cited1,citing2,cited2,remove_row
637,6783,0.9916247906197656,a5c4f62837e32674059921a8d7e528da5f48ef57,0f8dd4f27c07b81495b92e58ff1f8ac909a4d594,a5c4f62837e32674059921a8d7e528da5f48ef57,0f8dd4f27c07b81495b92e58ff1f8ac909a4d594,637
640,4259,0.9100817438692098,ef2ee8075b2e63e057840bac6f6c09db1a9727d7,31b7c09781dc8dfaec5dfaa3fd7157693b06232c,ef2ee8075b2e63e057840bac6f6c09db1a9727d7,31b7c09781dc8dfaec5dfaa3fd7157693b06232c,640
649,7940,0.834920634920635,4ba2e2317d3211666340f58f90efc051a3503bef,2a8c2b24096054c62a0d4308e4771f12badc0a3a,4ba2e2317d3211666340f58f90efc051a3503bef,2a8c2b24096054c62a0d4308e4771f12badc0a3a,7940
650,4677,0.9462025316455696,7ad0af58892ab0248c046627d2e343882c5abf39,93504374d942ba75b7ebb8a5087c6cf9ee0ff6e6,7ad0af58892ab0248c046627d2e343882c5abf39,93504374d942ba75b7ebb8a5087c6cf9ee0ff6e6,4677
666,735,0.759090909090909,42a6cad390b6965d96d387c0c567f10a029dbd64,df4135126fb77f300920a2018b2548e255e4d696,42a6cad390b6965d96d387c0c567f10a029dbd64,df4135126fb77f300920a2018b2548e255e4d696,666
673,2999,0.9868073878627968,478bd10d96ed7cc50fabae1fd6da100525410c34,82adea97cc7d912926709a9c71dc5ff45b833820,478bd10d96ed7cc50fabae1fd6da100525410c34,82adea97cc7d912926709a9c71dc5ff45b833820,2999
677,3092,0.9736842105263158,6ac4a33dcce8c8821ffd16c1f8d4d23a27f4a506,6186e70a6bc014d7d5b82a4649574ef25e7b7ec0,6ac4a33dcce8c8821ffd16c1f8d4d23a27f4a506,6186e70a6bc014d7d5b82a4649574ef25e7b7ec0,3092
678,4788,0.6730769230769231,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,4788
678,7950,0.6305084745762712,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,678
693,766,0.9924812030075189,3cf1b87777c92c71aedc594b90d505f5cad730b0,77f74957778b231863be073afd1cdc51c5ae09ac,3cf1b87777c92c71aedc594b90d505f5cad730b0,77f74957778b231863be073afd1cdc51c5ae09ac,693
708,5374,0.9957356076759062,9e8a7ae5249bdf7347170074f92df29963d52eb1,b84adb230e043ddb4c28a0df2e27254656359bba,9e8a7ae5249bdf7347170074f92df29963d52eb1,b84adb230e043ddb4c28a0df2e27254656359bba,708
714,2312,0.8582375478927203,40b002847cecce2e3cfaeae83e85393e57179a0c,1c8003c27d0022f241b42a1d5ca12b85e44726e6,40b002847cecce2e3cfaeae83e85393e57179a0c,1c8003c27d0022f241b42a1d5ca12b85e44726e6,2312
720,6993,0.6120689655172413,1ab69d7a4ae623e3fca801c58064e016f7793848,d11e0e5d080b022cb40a5768a769ce2320f7aca2,1ab69d7a4ae623e3fca801c58064e016f7793848,d11e0e5d080b022cb40a5768a769ce2320f7aca2,720
723,4030,0.9953271028037384,67f2878b70b6635b0c6286637ec300ddba8ab334,573533faf554a05578f01820ab17f88a475fb8b9,67f2878b70b6635b0c6286637ec300ddba8ab334,573533faf554a05578f01820ab17f88a475fb8b9,723
725,5974,0.7368421052631579,51c7b381edeec1f0fb4e3c3f7a4d5a5bf2a49a28,01994833ad94026b07221b3ae0e57783c016b67d,51c7b381edeec1f0fb4e3c3f7a4d5a5bf2a49a28,01994833ad94026b07221b3ae0e57783c016b67d,725
745,4149,0.9257142857142856,5f7d5544d71f448f339eb08853a19b4c7858d3d2,f618979a9717b173097564380755f0836495367b,5f7d5544d71f448f339eb08853a19b4c7858d3d2,f618979a9717b173097564380755f0836495367b,745
748,803,0.672463768115942,162d6679433158005102fea88db80b2117940bdc,526ab4add507b2390400593681209e8a4ddd6b48,162d6679433158005102fea88db80b2117940bdc,526ab4add507b2390400593681209e8a4ddd6b48,803
754,4919,0.9922779922779924,82e3f6a237c6b116a099b326759ec5576231e497,3a05be1e401aa7d7730f1bdcb2acbed2d1fe6768,82e3f6a237c6b116a099b326759ec5576231e497,3a05be1e401aa7d7730f1bdcb2acbed2d1fe6768,754
757,7284,0.6098654708520179,cf82d977a64226a15cca9fc0eea7de1e0078ce29,efe167e81022b9fb2b41ea7de996515c26f94838,cf82d977a64226a15cca9fc0eea7de1e0078ce29,efe167e81022b9fb2b41ea7de996515c26f94838,757
772,2216,0.6586102719033232,cbc308bee74319c2bf4c2fa3c8efe0db2fe84dc6,f40a16c7d8ea7fd91219e897c75ede2665b617db,cbc308bee74319c2bf4c2fa3c8efe0db2fe84dc6,f40a16c7d8ea7fd91219e897c75ede2665b617db,772
772,2839,0.736231884057971,cbc308bee74319c2bf4c2fa3c8efe0db2fe84dc6,f40a16c7d8ea7fd91219e897c75ede2665b617db,cbc308bee74319c2bf4c2fa3c8efe0db2fe84dc6,f40a16c7d8ea7fd91219e897c75ede2665b617db,2839
782,1942,0.6923076923076923,73d9528b58d695fb30f9b06ba74e8030dd04eee7,6ecc1ee4fb36aeff2b4f9a4d02c2a7deb62645ea,73d9528b58d695fb30f9b06ba74e8030dd04eee7,6ecc1ee4fb36aeff2b4f9a4d02c2a7deb62645ea,1942
783,5322,0.716236722306525,410376c6a35d3dd09a544e0b334ac4e11e22da52,bc09dfbd0300f89c727c3b5f494b326fc0bb9b15,410376c6a35d3dd09a544e0b334ac4e11e22da52,bc09dfbd0300f89c727c3b5f494b326fc0bb9b15,5322
791,5055,0.6774193548387096,9067b0284ae1debf2488a7ad1db111b8182e9b26,b13b1cbd30124f18adf4d8c5099313ef218c140c,9067b0284ae1debf2488a7ad1db111b8182e9b26,b13b1cbd30124f18adf4d8c5099313ef218c140c,5055
818,5089,0.9765886287625418,cc56eae2528bb87fe4adabf1a4487b8636e767b9,6d6bb93872a190de290f259e63587db4f17d539c,cc56eae2528bb87fe4adabf1a4487b8636e767b9,6d6bb93872a190de290f259e63587db4f17d539c,5089
822,4189,0.8033240997229917,6bd3d6b81899b05097be5fca2d8cd2766569b836,cd5fd50d44267650aa5a113f044ee333a58c7abb,6bd3d6b81899b05097be5fca2d8cd2766569b836,cd5fd50d44267650aa5a113f044ee333a58c7abb,822
825,2762,0.9165354330708662,be51b97b6e0d58fd27c925bf7fd41c4dd0c74aa4,a7712eb406fe6603f4c106def99783fdd7358932,be51b97b6e0d58fd27c925bf7fd41c4dd0c74aa4,a7712eb406fe6603f4c106def99783fdd7358932,825
832,2779,0.8177966101694916,0cd0fb36362d4b4a17eb57ecf952c553bac85c9a,104773ef83b4af176d9eb918ec59c6d977e0d99b,0cd0fb36362d4b4a17eb57ecf952c553bac85c9a,104773ef83b4af176d9eb918ec59c6d977e0d99b,832
843,2246,0.9101978691019786,f0d0137f72b6964c019ccf4b8ff4b8f002bc35b4,8b7f13e28a23afc9208097b9beefc793bad9a636,f0d0137f72b6964c019ccf4b8ff4b8f002bc35b4,8b7f13e28a23afc9208097b9beefc793bad9a636,2246
854,4169,0.9385964912280702,8de8d7e91264d52156de7210e94fbf7181a50c89,5790c2d40fbc8f6f9912f151d5998a7792bebefa,8de8d7e91264d52156de7210e94fbf7181a50c89,5790c2d40fbc8f6f9912f151d5998a7792bebefa,4169
866,5564,0.9617021276595744,d2e319e688fded9cd583a093f19e2c45629dd7a8,33d72ef784eb8e94ec59ae71e8d248145124f190,d2e319e688fded9cd583a093f19e2c45629dd7a8,33d72ef784eb8e94ec59ae71e8d248145124f190,5564
872,6377,0.6956521739130435,6e8979e5d809a1a475aa3c8d1155aef92b4b6529,5d5773ee2c824c4219d392faafbfafda88ef6db3,6e8979e5d809a1a475aa3c8d1155aef92b4b6529,5d5773ee2c824c4219d392faafbfafda88ef6db3,6377
881,7557,0.8733233979135618,89bc27533ecf86b182af77d875d71be235d97372,9504d6817b4f3b2831034bbd25ba983d51bcf9f7,89bc27533ecf86b182af77d875d71be235d97372,9504d6817b4f3b2831034bbd25ba983d51bcf9f7,881
884,2325,0.954983922829582,6e8979e5d809a1a475aa3c8d1155aef92b4b6529,5d5773ee2c824c4219d392faafbfafda88ef6db3,6e8979e5d809a1a475aa3c8d1155aef92b4b6529,5d5773ee2c824c4219d392faafbfafda88ef6db3,884
889,4941,0.9865771812080536,873945f3516489157adecf300a379199f50318b8,b414ce2f3a6659c611b53290caddf1035e498b5f,873945f3516489157adecf300a379199f50318b8,b414ce2f3a6659c611b53290caddf1035e498b5f,889
899,5041,0.9785123966942147,75753bb1587f43075ae6a2c144cf357fede316de,1c7f9ae1c300d3e3fe1e1b1807166a22c0635df3,75753bb1587f43075ae6a2c144cf357fede316de,1c7f9ae1c300d3e3fe1e1b1807166a22c0635df3,899
912,7958,0.9598715890850722,731f4b9498ec9276c76f8bf1e3c32a50eb9394ab,a4cf4bb41fb0b6fa978fd1456e86308218c8e882,731f4b9498ec9276c76f8bf1e3c32a50eb9394ab,a4cf4bb41fb0b6fa978fd1456e86308218c8e882,7958
915,4686,0.9578947368421052,794435fe025ac480dbdb6218866e1d30d5a786c8,b7a6c292f33ff9875a9b6419689575751c9a81ce,794435fe025ac480dbdb6218866e1d30d5a786c8,b7a6c292f33ff9875a9b6419689575751c9a81ce,915
921,3903,0.852233676975945,0012294b23155a9bc58c1b0c367111d7ef94798a,a643c7684944633c3c5b63d72316bf87d7f9a2f6,0012294b23155a9bc58c1b0c367111d7ef94798a,a643c7684944633c3c5b63d72316bf87d7f9a2f6,3903
922,6171,0.8401162790697675,4c9d28b8a102237bfe6e32f1a5baae39a64b0316,f45dc8b5ec329445c9ef5a8eb98188d7a4fb3550,4c9d28b8a102237bfe6e32f1a5baae39a64b0316,f45dc8b5ec329445c9ef5a8eb98188d7a4fb3550,922
923,4068,0.7806004618937644,952660f4a305ebc8bc46ea23dd1ea41464d6681f,6b1223f442606ef04c8c04b36f1cdc0efb14c560,952660f4a305ebc8bc46ea23dd1ea41464d6681f,6b1223f442606ef04c8c04b36f1cdc0efb14c560,923
931,3444,0.8885496183206106,d79a9cc876798786762088cdacd3978d9beb24d9,12a23d19543e73b5808b35f1ff2d00faba633bb6,d79a9cc876798786762088cdacd3978d9beb24d9,12a23d19543e73b5808b35f1ff2d00faba633bb6,931
937,2212,0.965964343598055,0751ca9d7eb15f21e90374b6fcdc299948d2111e,6520584cb0d400b610e60c6195c0abb66cf7de11,0751ca9d7eb15f21e90374b6fcdc299948d2111e,6520584cb0d400b610e60c6195c0abb66cf7de11,937
942,2084,0.6767295597484276,7537d04a2d50b34694dcd6cf5ba0730a80aac153,c344f4fbe8289dd4c71b8284477c0b3c74322420,7537d04a2d50b34694dcd6cf5ba0730a80aac153,c344f4fbe8289dd4c71b8284477c0b3c74322420,2084
943,2350,0.6787564766839378,61f9f05201f0179a84559fa18e88822ab2ab571e,ff120975b0701bf4fd63856a9d52ebec8491674f,61f9f05201f0179a84559fa18e88822ab2ab571e,ff120975b0701bf4fd63856a9d52ebec8491674f,943
943,5670,0.7553444180522565,61f9f05201f0179a84559fa18e88822ab2ab571e,ff120975b0701bf4fd63856a9d52ebec8491674f,61f9f05201f0179a84559fa18e88822ab2ab571e,ff120975b0701bf4fd63856a9d52ebec8491674f,5670
948,6746,0.8882265275707899,b1bae4314a3ff5d6e849159b3726c4bca409c78d,0b6a45da3b68aa6a62992ac71d6ba7f3039d805b,b1bae4314a3ff5d6e849159b3726c4bca409c78d,0b6a45da3b68aa6a62992ac71d6ba7f3039d805b,948
950,1809,0.99644128113879,471ff2f6fff41e64350168b059ac3f13696c1c09,b69aa2af017d1a5332e34ee0cc8e7890abb504c1,471ff2f6fff41e64350168b059ac3f13696c1c09,b69aa2af017d1a5332e34ee0cc8e7890abb504c1,950
957,4214,0.9979166666666668,285c2db75caa99e1265fe40b7fa5d37817a63094,d13f674ba3e4bac42a2753d9804d929eefb27b9c,285c2db75caa99e1265fe40b7fa5d37817a63094,d13f674ba3e4bac42a2753d9804d929eefb27b9c,4214
967,4754,0.7089337175792507,d70c2ec4118ba21ec83b96cb5780a89358349b61,38cfba9172c94b091950a5a8975144a06a288b32,d70c2ec4118ba21ec83b96cb5780a89358349b61,38cfba9172c94b091950a5a8975144a06a288b32,4754
970,6302,0.9911894273127754,2a3c919dd30c0b392dee92a47bf8571ec0894a53,623f0a73986bd4e83c0d88aa5f9f95a0bb09fa4a,2a3c919dd30c0b392dee92a47bf8571ec0894a53,623f0a73986bd4e83c0d88aa5f9f95a0bb09fa4a,970
982,8117,0.6552462526766595,43763b0d91805b7beaedd79f44057b7b5ab8f0c9,d499c7c0d3b907c1bf7a6f61c239599c02d5a1df,43763b0d91805b7beaedd79f44057b7b5ab8f0c9,d499c7c0d3b907c1bf7a6f61c239599c02d5a1df,8117
991,7673,0.9298245614035088,407b083be004c4fa1346254125eb86ac15177084,8ee4262b3304d23e4532fe07b1f58b5d4277c17c,407b083be004c4fa1346254125eb86ac15177084,8ee4262b3304d23e4532fe07b1f58b5d4277c17c,991
996,1231,0.6519337016574586,bc790409c12bea0176e86b85915f1cfcde1227e6,7b6eae8fdd65b7b50cdc6fd6941989ac833f31c2,bc790409c12bea0176e86b85915f1cfcde1227e6,7b6eae8fdd65b7b50cdc6fd6941989ac833f31c2,996
999,4444,0.9906542056074766,96b64fcf59f7b4463f5fcc43c3c4b7e19536bc36,7b7d20cbd7d3b7590676e72b3a9d7d1566f273dc,96b64fcf59f7b4463f5fcc43c3c4b7e19536bc36,7b7d20cbd7d3b7590676e72b3a9d7d1566f273dc,4444
1004,6782,0.768,88edbd25bbcb41311a5eb7553c9439c72f7bbc3f,8934adb4658ebb3061494086087f5428699feb3d,88edbd25bbcb41311a5eb7553c9439c72f7bbc3f,8934adb4658ebb3061494086087f5428699feb3d,6782
1004,8059,0.9675324675324676,88edbd25bbcb41311a5eb7553c9439c72f7bbc3f,8934adb4658ebb3061494086087f5428699feb3d,88edbd25bbcb41311a5eb7553c9439c72f7bbc3f,8934adb4658ebb3061494086087f5428699feb3d,1004
1014,3525,0.9769094138543516,4cbde39dfc35a87f53d8e809cdece917b95a8b91,ac6711823efec1eb57326e6f5767aab70c7066cd,4cbde39dfc35a87f53d8e809cdece917b95a8b91,ac6711823efec1eb57326e6f5767aab70c7066cd,3525
1027,4002,0.9359605911330048,0012d808e76e1cd0e5ddeea10824a0811942a7e5,53bec9f572ae3b40e8c881b8f5fdb255ccbb9fb3,0012d808e76e1cd0e5ddeea10824a0811942a7e5,53bec9f572ae3b40e8c881b8f5fdb255ccbb9fb3,1027
1029,2857,0.6718446601941748,ed60fe5cf0b2947f812a3d19d533d0f644b67b0d,5af4e6e8d6e7a25cb37a9d52e87a1f28b4464e04,ed60fe5cf0b2947f812a3d19d533d0f644b67b0d,5af4e6e8d6e7a25cb37a9d52e87a1f28b4464e04,1029
1032,8029,0.8190854870775348,0b37ac4deff5ecdf1ea165551c454f30f2e2716e,5f1c1f1ae2bad91e1cfa45e29df8295430dc95fc,0b37ac4deff5ecdf1ea165551c454f30f2e2716e,5f1c1f1ae2bad91e1cfa45e29df8295430dc95fc,1032
1036,1439,0.9475357710651828,9ff6db42efd365601a002bf43e53fe0a132099c0,df0f4951a1f285d9639ef5590260dbc61f204e9b,9ff6db42efd365601a002bf43e53fe0a132099c0,df0f4951a1f285d9639ef5590260dbc61f204e9b,1439
1039,4205,0.9801980198019802,6d9003fa2ba8a188414783d001863230ae1da804,765e5837332a6bfdf9e303d25b4313dc2db734fc,6d9003fa2ba8a188414783d001863230ae1da804,765e5837332a6bfdf9e303d25b4313dc2db734fc,1039
1046,1850,0.9770491803278688,ce5e40ddeb4fd7949aaeb507a66ac27887d12b95,be59cc09630da876d2dfada6165711f5bd19506f,ce5e40ddeb4fd7949aaeb507a66ac27887d12b95,be59cc09630da876d2dfada6165711f5bd19506f,1046
1047,6246,0.8571428571428571,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,6246
1048,3966,0.9740932642487048,67fd3bb71d0f1a06e61fa0ba6615b0397867fbc3,85b04d25eac459fab2870ae995d01b09a6d65e1e,67fd3bb71d0f1a06e61fa0ba6615b0397867fbc3,85b04d25eac459fab2870ae995d01b09a6d65e1e,3966
1078,6596,0.9937629937629938,5dc34bf29597dd113904a13c9ea9b31e849f3ec4,4f7cdae160ebb452ef8bb9b54877df782427709e,5dc34bf29597dd113904a13c9ea9b31e849f3ec4,4f7cdae160ebb452ef8bb9b54877df782427709e,1078
1092,7570,0.768,62f4090ee7f18469bbfd724d938e442840e77ec6,667f721182d26f9c9d0427a90310068b81256622,62f4090ee7f18469bbfd724d938e442840e77ec6,667f721182d26f9c9d0427a90310068b81256622,7570
1107,2248,0.9088145896656536,80160aee8cdcbc26e6b65dd28fd07246c349140c,9b191008e5ce88ef5fb79694fa7fb8d7ab10170b,80160aee8cdcbc26e6b65dd28fd07246c349140c,9b191008e5ce88ef5fb79694fa7fb8d7ab10170b,1107
1108,1606,0.8165137614678899,ffe9fbf5e1db48cdeb03b2790249a3ee0ecc960a,b4f3597485b8e161af04ce27f3d23ad2cbe90ccc,ffe9fbf5e1db48cdeb03b2790249a3ee0ecc960a,b4f3597485b8e161af04ce27f3d23ad2cbe90ccc,1606
1111,6805,0.6384180790960452,ec895429daeec3e37d531a6dbbc0d9b83947d19b,e69c9d7bf9bb5f5c6e6fffb27630bbe831a7b833,ec895429daeec3e37d531a6dbbc0d9b83947d19b,e69c9d7bf9bb5f5c6e6fffb27630bbe831a7b833,1111
1112,4407,0.7647058823529411,849c3f1c3b687ccca747a4f5c4eeb72fce490ddb,7cf269c7a1086fec53f4ace95010a6b6e4106616,849c3f1c3b687ccca747a4f5c4eeb72fce490ddb,7cf269c7a1086fec53f4ace95010a6b6e4106616,1112
1113,5400,0.8813559322033898,6f68ccd37718366c40ae6aeedf0b935bf560b215,60ed4bdabf92b2fbd6162dbd8979888cccca55d7,6f68ccd37718366c40ae6aeedf0b935bf560b215,60ed4bdabf92b2fbd6162dbd8979888cccca55d7,5400
1128,2929,0.982608695652174,32af5c0d3d66c4d84609a65cfc961b03dd70bcf3,5648b00e4802ef81281f4a1f71691cd81b330aeb,32af5c0d3d66c4d84609a65cfc961b03dd70bcf3,5648b00e4802ef81281f4a1f71691cd81b330aeb,2929
1142,2121,0.7252124645892352,1299de4f6f7b52a81ab2612c75fd09982c21a2e7,34e5513017c555463409013e0f16af946348f7bf,1299de4f6f7b52a81ab2612c75fd09982c21a2e7,34e5513017c555463409013e0f16af946348f7bf,2121
1145,7451,0.9853249475890984,7ac67ff0f59585ad3b31d22424c2cef72e20a27d,8d588720ea1b676f8b3906b696e06cf64f5b766b,7ac67ff0f59585ad3b31d22424c2cef72e20a27d,8d588720ea1b676f8b3906b696e06cf64f5b766b,1145
1147,1417,0.8870967741935484,5da3d654c890385d284d0845286bd9d26e77d036,ebbac2abac129b92d95e3f03499ba36bfa8bcf32,5da3d654c890385d284d0845286bd9d26e77d036,ebbac2abac129b92d95e3f03499ba36bfa8bcf32,1417
1158,4043,0.8071625344352618,0b3f3fea1df442338a6bccf782663c972dbbccb8,694eb242f826153de04b1e503d78623383a98a88,0b3f3fea1df442338a6bccf782663c972dbbccb8,694eb242f826153de04b1e503d78623383a98a88,1158
1159,4196,0.6153846153846154,d8a0715ca3e004b4e92f4ebf02ef39c45106ec50,15d47a35e929ec108f47d8dcfd07b2de0c064b10,d8a0715ca3e004b4e92f4ebf02ef39c45106ec50,15d47a35e929ec108f47d8dcfd07b2de0c064b10,4196
1159,8001,0.7974947807933194,d8a0715ca3e004b4e92f4ebf02ef39c45106ec50,15d47a35e929ec108f47d8dcfd07b2de0c064b10,d8a0715ca3e004b4e92f4ebf02ef39c45106ec50,15d47a35e929ec108f47d8dcfd07b2de0c064b10,8001
1166,4956,0.9738562091503268,560c67b8d5c6e4b2809fbbd308d373366241ea86,b0fe8d2727db77f58bc430fef29aba3308ecd3f2,560c67b8d5c6e4b2809fbbd308d373366241ea86,b0fe8d2727db77f58bc430fef29aba3308ecd3f2,1166
1180,4096,0.8696925329428989,3ad3837dbb7812a0baf839d8eb88f50035cab156,6b85dce37b745ebafac661f6fad5bfad943f1513,3ad3837dbb7812a0baf839d8eb88f50035cab156,6b85dce37b745ebafac661f6fad5bfad943f1513,4096
1185,6929,0.9897959183673468,550247561bf8376e9b5639b546b792788c78e0c5,7e82b38e21c87b6a76a8549a36cd91cec5459a55,550247561bf8376e9b5639b546b792788c78e0c5,7e82b38e21c87b6a76a8549a36cd91cec5459a55,1185
1191,2510,0.968503937007874,7ac67ff0f59585ad3b31d22424c2cef72e20a27d,8d588720ea1b676f8b3906b696e06cf64f5b766b,7ac67ff0f59585ad3b31d22424c2cef72e20a27d,8d588720ea1b676f8b3906b696e06cf64f5b766b,1191
1196,4371,0.6778523489932886,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,4371
1196,7950,0.7652439024390244,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,1196
1202,4380,0.6917960088691796,34d3411b4cae75f253e72cdfc5b63038f9b34a08,17aaebfb7135313cc1c01c6364542938f842da7a,34d3411b4cae75f253e72cdfc5b63038f9b34a08,17aaebfb7135313cc1c01c6364542938f842da7a,1202
1208,3988,0.9867109634551496,16db1d1dcdc7af74006361c314f3e2d47be196cd,701c093958c3a52bafdfd6ce78a618dfa6aa70a0,16db1d1dcdc7af74006361c314f3e2d47be196cd,701c093958c3a52bafdfd6ce78a618dfa6aa70a0,3988
1211,4155,0.9838998211091234,b4579f102e11e42213c9d6255a83b95106f933e6,854c95b8ec92659f66945664859db55f1c8b566c,b4579f102e11e42213c9d6255a83b95106f933e6,854c95b8ec92659f66945664859db55f1c8b566c,1211
1221,2453,0.989247311827957,62c99fc9ccaa39c95301b51ab17f44c2999b6a9b,115166bfaa6aa94cd7ffc24b8e5766e52768f096,62c99fc9ccaa39c95301b51ab17f44c2999b6a9b,115166bfaa6aa94cd7ffc24b8e5766e52768f096,2453
1233,3382,0.6888888888888889,0fa2a11a83b922e2a4f18b93e02311c571d6cf9e,2a13a0b2886934881fb53c3d277b613697ea5ffa,0fa2a11a83b922e2a4f18b93e02311c571d6cf9e,2a13a0b2886934881fb53c3d277b613697ea5ffa,1233
1241,4120,0.6932668329177057,fc2fa61db68563e26daafe962633ab2b7e8e8b3d,18dba91edf38fe354fd3a1123737185c841be419,fc2fa61db68563e26daafe962633ab2b7e8e8b3d,18dba91edf38fe354fd3a1123737185c841be419,4120
1244,6845,0.9722675367047308,b3231e925e9c851d01c0c5e08edb711f82617903,ed10f059dd82bba94b4485223720255b9dd8dc70,b3231e925e9c851d01c0c5e08edb711f82617903,ed10f059dd82bba94b4485223720255b9dd8dc70,1244
1260,6564,0.8377192982456141,3874a1098d1e34b107a9c4ba1a1e200070de15b0,7d253f083d75e9cba4af91751451b379fb5c37a3,3874a1098d1e34b107a9c4ba1a1e200070de15b0,7d253f083d75e9cba4af91751451b379fb5c37a3,6564
1273,3869,0.7058823529411765,fbea85be172e21855cee46d6209bae3f95941ff3,17f2bd869df15476815b6d6a98d9a3184ea6c714,fbea85be172e21855cee46d6209bae3f95941ff3,17f2bd869df15476815b6d6a98d9a3184ea6c714,1273
1273,4568,0.7681818181818182,fbea85be172e21855cee46d6209bae3f95941ff3,17f2bd869df15476815b6d6a98d9a3184ea6c714,fbea85be172e21855cee46d6209bae3f95941ff3,17f2bd869df15476815b6d6a98d9a3184ea6c714,1273
1273,7207,0.9970501474926252,fbea85be172e21855cee46d6209bae3f95941ff3,17f2bd869df15476815b6d6a98d9a3184ea6c714,fbea85be172e21855cee46d6209bae3f95941ff3,17f2bd869df15476815b6d6a98d9a3184ea6c714,7207
1275,3070,0.988950276243094,c41098f9d3b5a18e333178f4618130e4a5233646,689d734472c14f9ba67a546e5d78b2af404d00bd,c41098f9d3b5a18e333178f4618130e4a5233646,689d734472c14f9ba67a546e5d78b2af404d00bd,1275
1280,4848,0.9225473321858864,81a915b83506b31b1c0b7f4fa35db2c57e83fd07,219f5b5f41264e84d8bc7c93a540e256e1f810c9,81a915b83506b31b1c0b7f4fa35db2c57e83fd07,219f5b5f41264e84d8bc7c93a540e256e1f810c9,1280
1284,6156,0.9844961240310076,48bff8eae05fb5369b0026742eaa79178e107fbb,bc6ad001c395e92920839e45dfd7e05ce69405d2,48bff8eae05fb5369b0026742eaa79178e107fbb,bc6ad001c395e92920839e45dfd7e05ce69405d2,6156
1290,6394,0.9885057471264368,72284c1d173315dc376ae8faec4ac73e2b0804d6,e111ad86e9371fe5b397b9f9f142f9d002847796,72284c1d173315dc376ae8faec4ac73e2b0804d6,e111ad86e9371fe5b397b9f9f142f9d002847796,1290
1306,7995,0.6111111111111112,27a87d0e843c863b59d0053ef4d6aa5afe470f97,4de0d7c959f881c3e43be54562d60af0172cefbf,27a87d0e843c863b59d0053ef4d6aa5afe470f97,4de0d7c959f881c3e43be54562d60af0172cefbf,7995
1307,7679,0.9890510948905108,4250675e9050c73b2213698cee516aaee0ed82f7,17b05a87cf92b992df66b63b3f5466b97e9e8e1b,4250675e9050c73b2213698cee516aaee0ed82f7,17b05a87cf92b992df66b63b3f5466b97e9e8e1b,1307
1333,3517,0.8846153846153846,591842a106001afa3d89b6c12d7715835f96cb4f,5bd0109fde4c01578b16a9d5a58d7870b0fd31fb,591842a106001afa3d89b6c12d7715835f96cb4f,5bd0109fde4c01578b16a9d5a58d7870b0fd31fb,1333
1384,7666,0.8439306358381503,df3e741a62f475932abc065b276b5a7d24c2466b,00f9583dd730c99aa6b99cd495239e304e13f845,df3e741a62f475932abc065b276b5a7d24c2466b,00f9583dd730c99aa6b99cd495239e304e13f845,1384
1386,6642,0.7085714285714285,c8847eac969aa25c150cebffe64901b6ce95d913,97dd64362e69cbf1842ad144bd2c3a3b24ac2de7,c8847eac969aa25c150cebffe64901b6ce95d913,97dd64362e69cbf1842ad144bd2c3a3b24ac2de7,1386
1392,3409,0.945770065075922,cf82d977a64226a15cca9fc0eea7de1e0078ce29,efe167e81022b9fb2b41ea7de996515c26f94838,cf82d977a64226a15cca9fc0eea7de1e0078ce29,efe167e81022b9fb2b41ea7de996515c26f94838,3409
1395,5113,0.8161888701517707,be51b97b6e0d58fd27c925bf7fd41c4dd0c74aa4,a7712eb406fe6603f4c106def99783fdd7358932,be51b97b6e0d58fd27c925bf7fd41c4dd0c74aa4,a7712eb406fe6603f4c106def99783fdd7358932,5113
1412,3193,0.6012024048096193,2bc41c1556884d73206abcb0f0c3812e4bef205b,d91ae7f9c252cc67980a19231970ee249fcbd92e,2bc41c1556884d73206abcb0f0c3812e4bef205b,d91ae7f9c252cc67980a19231970ee249fcbd92e,1412
1421,6935,0.8701754385964913,9462acef826a6b495fe8fb281660ee4418bb840e,21aaceb3fc27e8cc831e25191d967daa0d8962bf,9462acef826a6b495fe8fb281660ee4418bb840e,21aaceb3fc27e8cc831e25191d967daa0d8962bf,1421
